REC_ID,Species,Continent.of.Origin,Country.of.Origin,Harvest.Year,Expiration,Variety,Color,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Moisture,Quakers,Category.One.Defects,Category.Two.Defects
805,Arabica,South America,Colombia,2013,09/13/14,Caturra,Green,Washed / Wet,7.33,7.33,7.58,7.5,7.5,7.58,10.0,10.0,10.0,0.11,0,0,1
806,Arabica,Asia,Taiwan,2012,06/03/14,Typica,Bluish-Green,Washed / Wet,7.42,7.58,7.33,7.42,8.0,7.5,9.33,10.0,10.0,0.12,0,0,0
807,Arabica,South America,Brazil,2012,05/21/14,Mundo Novo,Blue-Green,Natural / Dry,7.33,7.67,7.42,7.17,7.33,7.42,10.0,10.0,10.0,0.11,0,0,0
808,Arabica,North America,Mexico,2012,07/11/13,Typica,Green,Washed / Wet,7.67,7.33,7.25,7.5,7.42,7.42,10.0,10.0,10.0,0.12,0,0,1
809,Arabica,South America,Brazil,2012,06/04/13,Mundo Novo,Green,Natural / Dry,7.42,7.5,7.33,7.5,7.33,7.5,10.0,10.0,10.0,0.12,0,0,1
810,Arabica,South America,Brazil,2012,04/11/13,Catuai,Blue-Green,Semi-washed / Semi-pulped,7.42,7.5,7.25,7.5,7.5,7.42,10.0,10.0,10.0,0.11,0,0,1
811,Arabica,North America,Guatemala,2012,03/26/13,Bourbon,Green,Natural / Dry,7.33,7.33,7.33,7.5,7.67,7.67,10.0,10.0,10.0,0.11,0,0,3
812,Arabica,South America,Brazil,2012,02/16/13,Mundo Novo,Green,Semi-washed / Semi-pulped,7.58,7.5,7.17,7.5,7.5,7.42,10.0,10.0,10.0,0.12,0,0,2
813,Arabica,North America,Guatemala,2012,01/31/13,Bourbon,Green,Washed / Wet,7.75,7.33,7.33,7.42,7.75,7.67,10.0,10.0,9.33,0.0,0,0,10
814,Arabica,South America,Colombia,,07/28/12,Caturra,,,7.33,7.0,7.08,7.42,7.5,7.67,10.0,10.0,10.0,0.07,0,0,2
815,Arabica,North America,Guatemala,2017,08/22/18,Bourbon,Green,Washed / Wet,7.58,7.5,7.25,7.58,7.58,7.5,9.33,10.0,10.0,0.1,0,0,1
816,Arabica,North America,Guatemala,2017,06/22/18,Bourbon,Green,Washed / Wet,7.5,7.5,7.25,7.42,7.42,7.42,10.0,10.0,10.0,0.11,2,0,0
817,Arabica,North America,Honduras,2017,06/01/18,Caturra,Green,Washed / Wet,7.58,7.5,7.25,7.33,7.42,7.5,10.0,10.0,10.0,0.12,0,0,1
818,Arabica,South America,Brazil,2016,10/26/17,Catuai,Green,Natural / Dry,7.42,7.33,7.33,7.5,7.5,7.33,10.0,10.0,10.0,0.11,0,0,4
819,Arabica,North America,El Salvador,2014,05/04/16,Bourbon,Green,Washed / Wet,7.67,7.58,7.33,7.5,7.5,7.67,10.0,10.0,9.33,0.11,0,0,2
820,Arabica,North America,Guatemala,2015,04/19/16,Catuai,Green,Washed / Wet,7.58,7.58,7.17,7.83,7.17,7.33,10.0,10.0,10.0,0.11,0,0,7
821,Arabica,Africa,Tanzania,2014,01/06/16,Other,Green,Washed / Wet,7.33,7.33,7.33,7.42,7.5,7.58,10.0,10.0,10.0,0.12,0,0,4
822,Arabica,North America,Nicaragua,2013,07/29/15,,Green,Washed / Wet,7.58,7.42,7.25,7.17,7.5,7.67,10.0,10.0,10.0,0.12,0,3,4
823,Arabica,Africa,Zambia,2014,06/20/15,SL28,,Washed / Wet,7.67,7.08,7.42,7.33,7.75,7.42,10.0,10.0,10.0,0.0,0,1,3
824,Arabica,North America,Honduras,2012,01/17/15,,Green,Washed / Wet,7.42,7.33,7.33,7.58,7.33,7.5,10.0,10.0,10.0,0.11,0,0,0
825,Arabica,Asia,Taiwan,2012,12/26/14,Typica,Green,Other,7.5,7.5,7.42,7.25,7.5,7.5,10.0,10.0,10.0,0.11,0,0,0
826,Arabica,North America,Mexico,2013,03/29/14,Bourbon,Green,Washed / Wet,7.58,7.5,7.25,7.58,7.5,7.25,10.0,10.0,10.0,0.12,0,0,6
827,Arabica,North America,Mexico,2012,09/27/13,Typica,None,Semi-washed / Semi-pulped,7.5,7.5,7.25,7.25,7.5,7.5,10.0,10.0,10.0,0.13,0,2,7
828,Arabica,North America,Mexico,2012,09/27/13,Mundo Novo,None,Washed / Wet,7.5,7.42,7.25,7.5,7.33,7.33,10.0,10.0,10.0,0.14,0,2,8
829,Arabica,North America,Mexico,2012,07/11/13,Other,Green,Washed / Wet,7.33,7.58,7.17,7.58,7.42,7.33,10.0,10.0,10.0,0.12,0,0,4
830,Arabica,North America,Mexico,2012,07/11/13,Bourbon,Green,Washed / Wet,7.67,7.42,7.33,7.83,7.5,7.5,9.33,10.0,10.0,0.12,0,0,0
831,Arabica,South America,Brazil,2012,02/28/13,Mundo Novo,Green,Natural / Dry,7.42,7.58,7.25,7.5,7.33,7.5,10.0,10.0,10.0,0.12,0,0,3
832,Arabica,South America,Colombia,2010,02/01/12,,,,7.67,7.33,7.33,7.58,7.33,7.33,10.0,10.0,10.0,0.09,0,0,1
833,Arabica,North America,Guatemala,2017,08/22/18,Bourbon,Green,Washed / Wet,7.42,7.5,7.25,7.5,7.33,7.42,10.0,10.0,10.0,0.1,0,1,1
834,Arabica,North America,Costa Rica,2016,02/13/18,Catuai,Green,Pulped natural / honey,7.25,7.33,7.5,7.33,7.67,7.42,10.0,10.0,10.0,0.0,0,1,4
835,Arabica,South America,Brazil,2016,01/20/18,Mundo Novo,Green,Natural / Dry,7.42,7.5,7.42,7.5,7.42,7.25,10.0,10.0,10.0,0.11,1,0,3
836,Arabica,Asia,Indonesia,2015,01/19/18,Other,Green,Other,7.75,7.83,7.58,7.75,7.92,7.83,10.0,10.0,10.0,0.11,1,0,0
837,Arabica,North America,Guatemala,2015,08/02/17,Bourbon,Green,Washed / Wet,7.58,7.5,7.33,7.42,7.58,7.25,10.0,10.0,10.0,0.1,0,2,6
838,Arabica,South America,Brazil,2015,10/07/16,Yellow Bourbon,Green,Natural / Dry,7.17,7.58,6.83,7.5,7.75,7.25,10.0,10.0,10.0,0.0,0,0,1
839,Arabica,South America,Brazil,2015,10/07/16,Yellow Bourbon,Green,Natural / Dry,7.58,7.0,6.92,6.92,7.67,7.5,10.0,10.0,10.0,0.0,0,0,0
840,Arabica,Asia,Myanmar,2015,07/16/16,Catuai,Green,Washed / Wet,7.33,7.58,7.5,7.42,7.33,7.33,10.0,10.0,10.0,0.0,0,0,2
841,Arabica,North America,Mexico,2015,06/24/16,Catuai,Green,Washed / Wet,7.58,7.5,7.33,7.5,7.17,7.33,10.0,10.0,10.0,0.11,0,0,7
842,Arabica,North America,Honduras,2015,05/11/16,Catuai,Green,Washed / Wet,7.5,7.5,7.33,7.5,7.42,7.25,10.0,10.0,10.0,0.12,0,0,1
843,Arabica,North America,Costa Rica,2015,05/06/16,Caturra,Green,Washed / Wet,7.67,7.5,7.5,7.25,7.08,7.42,10.0,10.0,10.0,0.09,0,0,0
844,Arabica,Asia,Taiwan,2014,04/29/16,Typica,Green,Washed / Wet,7.67,7.33,7.17,7.25,7.75,7.33,10.0,10.0,10.0,0.0,0,0,0
845,Arabica,Asia,Indonesia,2014,03/20/16,Typica,None,Other,7.42,7.42,7.42,7.33,7.42,7.42,10.0,10.0,10.0,0.11,0,2,6
846,Arabica,Africa,Malawi,2014,10/31/15,Gesha,Green,Washed / Wet,7.58,7.42,7.33,7.33,7.33,7.42,10.0,10.0,10.0,0.13,0,0,0
847,Arabica,South America,Brazil,2014,10/15/15,Bourbon,Green,Natural / Dry,7.33,7.58,7.25,7.17,7.83,7.33,10.0,10.0,10.0,0.11,0,0,0
848,Arabica,North America,Honduras,2014,05/16/15,Caturra,Green,Natural / Dry,7.5,7.5,7.33,7.33,7.33,7.33,10.0,10.0,10.0,0.1,0,0,4
849,Arabica,North America,Mexico,2014,04/26/15,Typica,Green,Washed / Wet,7.42,7.42,7.25,7.5,7.33,7.42,10.0,10.0,10.0,0.11,0,0,0
850,Arabica,South America,Colombia,2013,07/19/14,Caturra,Bluish-Green,Washed / Wet,7.5,7.5,7.0,7.42,7.5,7.58,10.0,10.0,10.0,0.0,0,2,0
851,Arabica,North America,United States,2012,03/06/14,Hawaiian Kona,Bluish-Green,Natural / Dry,7.83,7.83,7.83,8.0,7.83,7.83,10.0,6.67,10.0,0.0,0,1,1
852,Arabica,South America,Brazil,2012,03/02/14,Bourbon,Bluish-Green,Semi-washed / Semi-pulped,7.75,7.75,7.5,7.42,7.83,7.75,9.33,9.33,9.33,0.12,0,0,0
853,Arabica,North America,Guatemala,2013,02/26/14,Bourbon,Green,Washed / Wet,7.83,7.67,7.33,7.33,7.67,7.83,9.33,10.0,9.33,0.11,0,0,1
854,Arabica,North America,Mexico,2012,08/31/13,Bourbon,Green,Washed / Wet,7.83,7.33,7.25,7.58,7.25,7.33,10.0,10.0,10.0,0.12,0,0,2
855,Arabica,North America,Mexico,2012,07/11/13,Typica,Green,Semi-washed / Semi-pulped,7.33,7.33,7.25,7.5,7.5,7.5,10.0,10.0,10.0,0.12,0,0,10
856,Arabica,South America,Brazil,2011,10/27/12,Mundo Novo,,,7.33,7.67,7.25,7.5,7.5,7.25,10.0,10.0,10.0,0.02,0,0,2
857,Arabica,South America,Colombia,2011,06/13/12,,,,7.58,7.5,7.17,7.58,7.33,7.33,10.0,10.0,10.0,0.05,0,0,0
858,Arabica,North America,United States,,05/24/11,,,,7.25,7.58,7.83,7.67,7.75,7.75,9.33,9.33,10.0,0.02,0,3,12
859,Arabica,North America,Guatemala,2017,06/22/18,Bourbon,Green,Washed / Wet,7.5,7.5,7.25,7.42,7.42,7.33,10.0,10.0,10.0,0.11,1,0,1
860,Arabica,Asia,Vietnam,2014,12/20/16,Caturra,Bluish-Green,Washed / Wet,7.0,7.08,7.33,7.5,7.5,7.33,10.0,10.0,10.0,0.12,0,0,0
861,Arabica,Africa,Tanzania,2014,01/08/16,Other,Bluish-Green,Washed / Wet,7.42,7.42,7.42,7.42,7.33,7.33,10.0,10.0,10.0,0.12,0,0,4
862,Arabica,South America,Brazil,2013,08/25/15,,Bluish-Green,Natural / Dry,7.17,7.25,7.17,7.25,7.42,8.25,10.0,10.0,10.0,0.1,0,0,1
863,Arabica,North America,Mexico,2012,09/27/13,Bourbon,None,Washed / Wet,7.5,7.5,7.33,7.42,7.25,7.25,10.0,10.0,10.0,0.13,0,2,9
864,Arabica,North America,Mexico,2012,09/10/13,Mundo Novo,Green,Washed / Wet,7.42,7.5,7.17,7.67,7.33,7.42,10.0,10.0,10.0,0.13,0,0,23
865,Arabica,North America,Mexico,2012,09/04/13,Typica,Green,Washed / Wet,7.42,7.5,7.33,7.58,7.33,7.33,10.0,10.0,10.0,0.11,0,0,1
866,Arabica,North America,Mexico,2012,08/30/13,Caturra,Green,Washed / Wet,7.33,7.42,7.33,7.67,7.42,7.25,10.0,10.0,10.0,0.12,0,10,14
867,Arabica,North America,Mexico,2012,06/06/13,Typica,,Washed / Wet,7.5,7.42,7.25,7.33,7.67,7.25,10.0,10.0,10.0,0.12,0,0,1
868,Arabica,South America,Colombia,2011,12/21/12,Caturra,Green,Washed / Wet,7.33,7.42,7.33,7.33,7.5,7.67,10.0,10.0,10.0,0.0,0,0,1
869,Arabica,South America,Colombia,,10/03/12,,,,7.42,7.58,6.92,7.08,7.25,8.0,10.0,10.0,10.0,0.08,0,0,0
870,Arabica,South America,Brazil,2017,10/20/18,Bourbon,Green,Natural / Dry,7.42,7.5,7.25,7.5,7.5,7.25,10.0,10.0,10.0,0.11,0,0,5
871,Arabica,North America,Guatemala,2017,08/22/18,Bourbon,Green,Washed / Wet,7.42,7.42,7.08,7.42,7.33,7.42,10.0,10.0,10.0,0.1,0,0,1
872,Arabica,North America,Guatemala,2017,06/05/18,Bourbon,Green,Washed / Wet,7.42,7.33,7.17,7.67,7.33,7.42,10.0,10.0,10.0,0.12,1,0,3
873,Arabica,North America,Honduras,2016,05/02/17,Catuai,Blue-Green,Washed / Wet,7.58,7.5,7.33,7.33,7.42,7.25,10.0,10.0,10.0,0.11,0,0,2
874,Arabica,Africa,Tanzania,2016,04/27/17,,Green,,7.17,7.33,7.33,7.42,7.5,7.33,10.0,10.0,10.0,0.0,0,0,1
875,Arabica,North America,Nicaragua,,03/11/17,,Green,,7.58,7.5,7.25,7.25,7.5,7.25,10.0,10.0,10.0,0.1,0,0,1
876,Arabica,South America,Colombia,2016,01/20/17,,,,7.75,7.75,7.75,7.67,5.25,7.83,10.0,10.0,10.0,0.0,1,0,1
877,Arabica,South America,Brazil,2015,10/07/16,Yellow Bourbon,Green,Natural / Dry,7.25,7.75,6.92,7.42,7.5,7.58,10.0,10.0,10.0,0.0,0,0,0
878,Arabica,Africa,Tanzania,2014,01/02/16,Other,Green,Washed / Wet,7.42,7.33,7.25,7.42,7.5,7.42,10.0,10.0,10.0,0.12,0,0,0
879,Arabica,Africa,Tanzania,2013,12/15/15,Other,Green,Washed / Wet,7.33,7.33,7.5,7.25,7.42,7.33,10.0,10.0,10.0,0.12,0,0,7
880,Arabica,South America,Brazil,2014,10/16/15,Bourbon,Green,Washed / Wet,7.25,7.42,7.25,7.5,7.5,7.42,10.0,10.0,10.0,0.1,0,0,2
881,Arabica,Asia,Indonesia,2013,05/23/15,Sumatra,Bluish-Green,Semi-washed / Semi-pulped,7.17,7.42,7.33,7.42,7.33,7.42,10.0,10.0,10.0,0.11,0,0,0
882,Arabica,North America,Honduras,2014,05/16/15,Caturra,Green,Natural / Dry,7.5,7.33,7.5,7.5,7.17,7.17,10.0,10.0,10.0,0.1,0,0,5
883,Arabica,North America,Costa Rica,2013,04/26/15,Caturra,Green,Washed / Wet,7.5,7.17,7.17,7.17,7.5,7.08,10.0,10.0,10.0,0.11,0,0,3
884,Arabica,North America,Mexico,2014,04/02/15,,Green,Washed / Wet,7.42,7.42,7.67,8.0,7.58,7.5,9.33,9.33,10.0,0.0,0,0,4
885,Arabica,Asia,Taiwan,2013,12/26/14,Typica,Green,Semi-washed / Semi-pulped,7.5,7.5,7.5,7.25,7.42,7.25,10.0,10.0,10.0,0.11,0,0,0
886,Arabica,Asia,Taiwan,2013,12/26/14,Typica,Green,Washed / Wet,7.58,7.42,7.33,7.42,7.33,7.33,10.0,10.0,10.0,0.11,0,0,0
887,Arabica,North America,Mexico,2013,03/29/14,Typica,Green,Washed / Wet,7.5,7.42,7.08,7.58,7.33,7.33,10.0,10.0,10.0,0.12,0,0,6
888,Arabica,North America,Guatemala,2012,10/05/13,Bourbon,Green,Washed / Wet,7.5,7.67,7.33,7.33,7.33,7.33,10.0,10.0,10.0,0.11,0,0,4
889,Arabica,North America,Mexico,2012,09/11/13,Typica,Green,Washed / Wet,7.25,7.67,7.58,7.67,7.67,7.58,8.67,10.0,10.0,0.13,0,1,13
890,Arabica,North America,Mexico,2012,08/30/13,Bourbon,Green,Washed / Wet,7.67,7.25,7.17,7.75,7.5,7.25,10.0,10.0,10.0,0.11,0,0,4
891,Arabica,North America,Mexico,2012,07/27/13,Bourbon,Green,Washed / Wet,7.5,7.42,7.33,7.42,7.42,7.42,10.0,10.0,10.0,0.11,0,0,2
892,Arabica,North America,Mexico,2012,04/02/13,Bourbon,Green,Washed / Wet,7.58,7.42,7.25,7.58,7.25,7.17,10.0,10.0,10.0,0.11,0,0,2
893,Arabica,North America,Mexico,2012,02/28/13,Caturra,Green,Semi-washed / Semi-pulped,7.75,7.58,7.25,7.17,7.58,7.33,9.33,10.0,10.0,0.11,0,0,4
894,Arabica,North America,United States,2012,02/07/13,Hawaiian Kona,Green,Washed / Wet,7.42,7.33,7.33,7.33,7.17,7.83,10.0,10.0,10.0,0.1,0,1,1
895,Arabica,North America,Honduras,2018,01/19/19,Catimor,Blue-Green,Washed / Wet,7.5,7.42,7.08,7.42,7.5,7.33,10.0,10.0,10.0,0.11,1,0,3
896,Arabica,North America,Guatemala,2017,06/01/18,Bourbon,Green,Washed / Wet,7.42,7.42,7.08,7.5,7.42,7.33,10.0,10.0,10.0,0.12,0,0,0
897,Arabica,Asia,Taiwan,2016,07/15/17,Typica,Blue-Green,Washed / Wet,7.42,7.42,7.25,7.67,7.33,7.25,10.0,10.0,10.0,0.1,0,0,0
898,Arabica,North America,Costa Rica,2015,02/03/16,Caturra,Green,Washed / Wet,7.58,7.42,7.5,7.17,7.08,7.58,10.0,10.0,10.0,0.12,0,0,1
899,Arabica,Africa,Tanzania,2014,12/18/15,Other,Green,Washed / Wet,7.42,7.42,7.33,7.42,7.42,7.33,10.0,10.0,10.0,0.12,0,0,5
900,Arabica,Africa,Malawi,2014,10/31/15,Gesha,Green,Washed / Wet,7.42,7.42,7.17,7.58,7.33,7.33,10.0,10.0,10.0,0.13,0,0,0
901,Arabica,Asia,Taiwan,2014,08/25/15,Typica,,Semi-washed / Semi-pulped,7.33,7.17,7.08,7.08,8.33,8.25,10.0,10.0,9.33,0.0,0,0,0
902,Arabica,South America,Brazil,2013,11/06/14,Yellow Bourbon,Blue-Green,Washed / Wet,7.42,7.42,7.33,7.33,7.5,7.25,10.0,10.0,10.0,0.12,0,0,3
903,Arabica,North America,Guatemala,2013,07/16/14,Bourbon,Green,Washed / Wet,7.42,7.33,7.17,7.58,7.42,7.5,10.0,10.0,10.0,0.12,0,0,1
904,Arabica,North America,Mexico,2013,03/29/14,Typica,Green,Washed / Wet,7.67,7.5,7.42,7.5,6.75,7.42,10.0,10.0,10.0,0.12,0,0,9
905,Arabica,North America,Mexico,2012,06/06/13,Marigojipe,,Natural / Dry,7.33,7.5,7.25,7.5,7.5,7.17,10.0,10.0,10.0,0.11,0,0,0
906,Arabica,North America,Mexico,2012,06/06/13,Typica,,Natural / Dry,7.67,7.58,7.42,7.58,7.58,7.42,10.0,10.0,8.67,0.11,0,0,2
907,Arabica,Asia,Thailand,2011,11/15/12,,,,7.08,7.33,7.58,7.58,7.17,7.5,10.0,10.0,10.0,0.01,0,0,0
908,Arabica,Asia,Thailand,2011,08/15/12,,,,7.33,7.33,7.17,7.5,7.58,7.33,10.0,10.0,10.0,0.2,0,0,0
909,Arabica,North America,Costa Rica,,06/13/12,,,,7.25,7.17,7.33,7.33,7.5,7.75,10.0,10.0,10.0,0.0,0,0,1
910,Arabica,North America,Guatemala,2017,08/23/18,Bourbon,Green,Washed / Wet,7.67,7.58,7.17,7.42,7.33,7.42,9.33,10.0,10.0,0.1,0,0,0
911,Arabica,North America,Nicaragua,2017,06/20/18,Caturra,Green,Other,7.5,7.42,7.33,7.33,7.25,7.33,10.0,10.0,10.0,0.11,0,0,3
912,Arabica,North America,Honduras,2017,06/03/18,Caturra,Green,Washed / Wet,7.5,7.5,7.33,7.42,7.17,7.25,10.0,10.0,10.0,0.1,0,0,5
913,Arabica,North America,Guatemala,2017,06/01/18,Bourbon,Green,,7.5,7.42,7.25,7.25,7.5,7.25,10.0,10.0,10.0,0.12,0,0,0
914,Arabica,Asia,Taiwan,2015,09/16/16,Typica,Green,Natural / Dry,7.5,7.42,7.33,7.08,7.58,7.25,10.0,10.0,10.0,0.12,0,0,2
915,Arabica,Asia,Myanmar,2015,07/16/16,Catuai,Green,Washed / Wet,7.25,7.42,7.25,7.5,7.33,7.33,10.0,10.0,10.0,0.0,0,0,4
916,Arabica,North America,Costa Rica,2014,01/07/16,Caturra,Green,Washed / Wet,7.83,7.33,7.08,7.08,7.33,7.5,10.0,10.0,10.0,0.12,0,1,2
917,Arabica,Africa,Malawi,2014,11/04/15,Gesha,Green,Washed / Wet,7.67,7.42,6.92,7.5,7.5,7.17,10.0,10.0,10.0,0.12,0,0,0
918,Arabica,North America,Guatemala,2014,09/23/15,Other,Green,Washed / Wet,7.5,7.42,7.17,7.58,7.25,7.42,10.0,10.0,10.0,0.12,0,0,0
919,Arabica,Asia,Taiwan,2014,08/18/15,Typica,Blue-Green,Washed / Wet,7.42,7.33,7.67,7.33,7.42,7.5,10.0,10.0,9.33,0.11,0,0,0
920,Arabica,South America,Brazil,2014,07/29/15,Yellow Bourbon,Green,Semi-washed / Semi-pulped,7.58,7.5,7.5,7.67,7.67,7.83,9.33,9.33,9.33,0.0,0,1,1
921,Arabica,North America,Haiti,2013,05/05/15,Blue Mountain,Bluish-Green,Washed / Wet,7.42,7.33,7.25,7.42,7.42,7.33,10.0,10.0,10.0,0.11,0,0,0
922,Arabica,Asia,Taiwan,2013,12/26/14,Typica,Green,Other,7.5,7.42,7.25,7.25,7.33,7.33,10.0,10.0,10.0,0.11,0,0,0
923,Arabica,North America,Mexico,2013,03/11/14,Typica,Green,Washed / Wet,7.33,7.33,7.17,7.42,7.5,7.5,10.0,10.0,10.0,0.13,0,0,2
924,Arabica,North America,Mexico,2012,08/30/13,Typica,Green,Washed / Wet,7.58,7.42,7.25,7.42,7.33,7.33,10.0,10.0,10.0,0.12,0,0,5
925,Arabica,North America,Mexico,2012,08/29/13,Catuai,Green,Washed / Wet,7.42,7.25,7.17,7.42,7.17,8.0,10.0,10.0,10.0,0.12,0,0,10
926,Arabica,North America,Mexico,2012,08/01/13,Typica,Green,Semi-washed / Semi-pulped,7.33,7.5,7.33,7.33,7.33,7.42,10.0,10.0,10.0,0.11,0,0,6
927,Arabica,North America,Mexico,2012,07/26/13,Bourbon,Green,Washed / Wet,7.42,7.42,7.33,7.17,7.25,7.42,10.0,10.0,10.0,0.13,0,0,5
928,Arabica,North America,Mexico,2012,07/26/13,Typica,Green,Natural / Dry,7.5,7.5,7.25,7.5,7.42,7.58,9.33,10.0,10.0,0.11,0,0,3
929,Arabica,Asia,Indonesia,2012,05/24/13,Other,Green,Washed / Wet,7.75,7.17,7.17,7.33,7.58,7.33,10.0,10.0,10.0,0.12,0,0,0
930,Arabica,South America,Brazil,2012,04/12/13,Bourbon,Blue-Green,Semi-washed / Semi-pulped,7.5,7.42,7.17,7.42,7.5,7.33,10.0,10.0,10.0,0.12,0,0,2
931,Arabica,North America,Guatemala,2012,01/24/13,Bourbon,Green,Washed / Wet,7.33,7.5,7.33,7.42,7.17,7.33,10.0,10.0,10.0,0.11,0,0,1
932,Arabica,South America,Colombia,,09/06/12,,,,7.42,7.42,7.17,7.42,7.42,7.33,10.0,10.0,10.0,0.06,0,1,0
933,Arabica,North America,United States,,06/29/11,,,,7.33,7.33,7.33,7.5,7.5,7.83,9.33,10.0,10.0,0.0,0,0,17
934,Arabica,North America,Mexico,2017,05/12/18,Mundo Novo,Green,Washed / Wet,7.58,7.33,7.08,7.33,7.5,7.33,10.0,10.0,10.0,0.12,5,1,17
935,Arabica,North America,Guatemala,2016,03/17/17,Catuai,Green,Washed / Wet,7.42,7.33,7.08,7.58,7.33,7.25,10.0,10.0,10.0,0.1,0,0,0
936,Arabica,South America,Brazil,2015,12/02/16,Catuai,Green,Natural / Dry,7.33,7.5,7.5,7.33,6.83,7.42,10.0,10.0,10.0,0.11,0,0,2
937,Arabica,North America,Honduras,2015,05/11/16,Catuai,Green,Washed / Wet,7.5,7.33,7.17,7.25,7.5,7.42,10.0,10.0,10.0,0.12,0,0,1
938,Arabica,Asia,Taiwan,2014,11/23/15,Typica,Green,Washed / Wet,7.83,7.75,7.42,7.17,7.08,7.08,10.0,10.0,10.0,0.12,0,0,0
939,Arabica,Africa,Malawi,2014,11/04/15,Gesha,Bluish-Green,Washed / Wet,7.58,7.17,7.33,7.42,7.08,7.42,10.0,10.0,10.0,0.12,0,0,0
940,Arabica,South America,Brazil,2014,10/17/15,Bourbon,Green,Natural / Dry,7.25,7.5,7.42,7.17,7.33,7.33,10.0,10.0,10.0,0.0,0,0,0
941,Arabica,North America,Guatemala,2014,05/26/15,Bourbon,Green,Washed / Wet,7.42,7.5,7.17,7.42,7.42,7.42,10.0,10.0,10.0,0.1,0,0,6
942,Arabica,North America,Mexico,2014,05/01/15,Typica,Green,Washed / Wet,7.67,7.33,7.25,7.17,7.25,7.42,10.0,10.0,10.0,0.0,0,1,1
943,Arabica,South America,Peru,2013,02/27/15,,Bluish-Green,Washed / Wet,7.42,7.42,7.17,7.33,7.42,7.42,10.0,10.0,10.0,0.1,0,1,5
944,Arabica,North America,Guatemala,2013,10/07/14,Bourbon,Green,Washed / Wet,7.42,7.33,7.25,7.42,7.42,7.5,10.0,10.0,10.0,0.12,0,0,4
945,Arabica,North America,Mexico,2012,09/27/13,Caturra,None,Washed / Wet,7.42,7.33,7.25,7.17,7.25,7.42,10.0,10.0,10.0,0.13,0,1,8
946,Arabica,North America,Mexico,2012,06/06/13,Typica,,Washed / Wet,7.42,7.42,7.25,7.25,7.5,7.33,10.0,10.0,10.0,0.13,0,0,1
947,Arabica,South America,Colombia,2011,11/10/12,Caturra,Green,Natural / Dry,7.5,7.42,7.25,7.17,7.17,7.75,10.0,10.0,10.0,0.11,0,0,0
948,Arabica,South America,Colombia,2010,02/22/12,,,,7.75,7.33,7.42,7.0,7.33,7.25,10.0,10.0,10.0,0.16,0,0,2
949,Arabica,North America,United States,,05/24/11,Peaberry,,,7.83,7.0,7.0,7.58,7.58,7.5,10.0,10.0,10.0,0.01,0,0,10
950,Arabica,South America,Colombia,2016,11/08/17,Caturra,,Washed / Wet,7.5,7.33,7.33,7.17,7.33,7.42,10.0,10.0,10.0,0.0,0,0,0
951,Arabica,North America,Honduras,2016,06/09/17,Caturra,Bluish-Green,Washed / Wet,7.5,7.5,7.0,7.17,7.5,7.33,10.0,10.0,10.0,0.11,2,0,3
952,Arabica,North America,Mexico,2016,02/24/17,,Green,,7.67,7.42,7.0,7.42,7.58,7.08,10.0,10.0,10.0,0.12,2,0,0
953,Arabica,South America,Brazil,2015,11/19/16,Catuai,Green,Natural / Dry,7.25,7.33,7.33,7.33,7.33,7.42,10.0,10.0,10.0,0.11,0,0,14
954,Arabica,North America,Honduras,2015,05/21/16,Catuai,Green,Washed / Wet,7.58,7.42,7.17,7.42,7.17,7.17,10.0,10.0,10.0,0.09,0,0,4
955,Arabica,South America,Brazil,2014,12/16/15,Yellow Bourbon,Green,Other,7.17,7.33,7.42,7.25,7.42,7.33,10.0,10.0,10.0,0.12,0,0,6
956,Arabica,Asia,Philippines,2014,11/13/15,Other,Green,Washed / Wet,7.08,7.33,7.42,7.33,7.33,7.5,10.0,10.0,10.0,0.14,0,0,3
957,Arabica,Africa,Malawi,2014,11/04/15,Gesha,Green,Washed / Wet,7.75,7.33,7.08,7.33,7.33,7.25,10.0,10.0,10.0,0.13,0,0,1
958,Arabica,North America,Honduras,2014,01/22/15,Catuai,Green,Washed / Wet,7.33,7.33,7.17,7.33,7.5,7.33,10.0,10.0,10.0,0.12,0,0,3
959,Arabica,North America,Mexico,2012,08/30/13,Typica,Green,Washed / Wet,7.58,7.42,7.25,7.33,7.25,7.25,10.0,10.0,10.0,0.13,0,4,13
960,Arabica,North America,Mexico,2012,07/11/13,Typica,None,Washed / Wet,7.33,7.25,7.17,7.42,7.58,7.33,10.0,10.0,10.0,0.12,0,0,4
961,Arabica,South America,Brazil,,11/15/18,Catuai,Green,Natural / Dry,7.5,7.58,7.5,7.5,7.75,7.83,9.33,9.33,9.33,0.11,0,0,0
962,Arabica,Asia,Taiwan,2015,05/18/17,Typica,Green,Natural / Dry,7.83,7.75,7.67,7.83,7.83,7.75,9.33,10.0,10.0,0.12,0,0,0
963,Arabica,South America,Brazil,2015,10/07/16,Yellow Bourbon,Green,Natural / Dry,7.17,7.42,7.17,7.08,6.92,8.17,10.0,10.0,10.0,0.0,0,0,1
964,Arabica,North America,Nicaragua,2015,07/05/16,Catuai,Green,Washed / Wet,7.08,7.5,7.33,7.17,7.42,7.25,10.0,10.0,10.0,0.1,0,0,4
